代號,名稱,上市別,TSE 產業別,TSE產業名稱,員工人數-母公司,實收資本額(元),資本額,資產總額_自然變數,槓桿比,現金比率,資產報酬率(2024全年),OI,EBIT,EBITDA,董事會規模,董事會獨立性,董事長兼任總經理,高階主管薪酬長期目標,集團控制型態_量化,控制持股%,席次盈餘偏離差,AI變數,現金充裕度,TCRI,集團/非集團企業(量化),EPU數量,EPU數量_廣義,EPU數量_廣義(含政治),TESG分數,事件雷達轉換計分,環境構面分數,社會構面分數,公司治理構面分數,累計報酬率
2204,中華,TSE,12,汽車工業,0.41451115765101415,0.05255667676106138,-0.03939818152313984,1.2921731084177899,-0.3625779849963067,-0.9086673761102585,0.21819814865426065,0.04172909239042647,-0.035690916479351506,-0.06544152806372021,0.43696959462924695,-1.0162049991975366,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.43058815209247875,0.723100273618331,-0.6786283212977727,-0.0018331132558277096,-0.8412934356146319,0.8943216102652036,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,1.2600233921039983,0.5655839299092136,1.2603341220315862,0.7684630832426758,0.7974509936672823,-0.5872575768685196
2206,三陽工業,TSE,12,汽車工業,0.4794581380184027,0.18141426615491058,-0.012329161609741832,1.449287799022964,0.07432621800955641,-0.7724612797290167,0.7342775547000346,0.04251895981468255,-0.01829912582750661,-0.04616025101430473,1.4387696022799275,-0.6807810278217835,2.2822070579538996,-0.08906352197498763,0.5492190700142385,-0.974119835087421,1.5611150231280924,-0.6786283212977727,0.05700858059482501,-0.8412934356146319,0.8943216102652036,-0.39801070777234826,-0.17138310459217923,-0.47052573996648756,1.519355806534949,0.381321604349136,1.9355213691777897,1.513513992265223,-0.0506847382612828,0.1571651202315155
2207,和泰車,TSE,12,汽車工業,-0.09237736819306945,0.05450723862042221,0.7210943080756046,2.6423883308560008,1.223306894841659,-1.1793793370599963,0.9343036476756214,0.04332800724261814,-0.05384471302568642,-0.07156662327429288,2.642712955063504,-2.3339419987672363,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.22051929883726307,1.1741989247667144,-0.6786283212977727,0.29254961570281784,-0.8412934356146319,0.8943216102652036,2.6303661745194518,2.5769262481348103,2.4294647543782992,2.135921225583637,-0.8668440426426272,1.6340141768957186,2.35260832397179,0.9151114420273141,0.13584969540325406
2208,台船,TSE,15,航運業,0.5610194622007046,0.45635486624123256,-0.07034921997372764,1.0415160362280196,0.989542649606526,-0.9167733188792603,-2.5604120492362177,0.0364912077492228,-0.22664354116525384,-0.22979029779969878,0.9629565366134388,-1.3851713555349756,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,-0.04512602287624937,1.0212532670615104,-0.6786283212977727,0.028313815775256965,0.7200554332086282,-1.1181659802489379,-0.39801070777234826,-0.5639987264103206,-0.47052573996648756,0.6767858335444291,-0.18058082306551762,0.643829482779208,0.8779101699870113,0.05422916152641258,1.3450950381915692
2211,長榮鋼,TSE,10,鋼鐵工業,-0.0757630243781561,-0.023915306872960083,-0.06480195080546347,1.0947752921956206,-0.4217791751838621,-0.8860125177560781,0.17347932424280013,0.04482927843971414,-0.026640873743270024,-0.061717106078258206,-0.8176570195781736,0.03798460931341549,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.7273359011083413,0.17686578181403242,-0.6786283212977727,0.008622469067091822,-0.32084381267354517,0.8943216102652036,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,0.5913831910410635,0.5655839299092136,0.9311719076386309,-0.13386734302728465,0.4591772046321902,1.2972655161115412
2221,大甲,OTC,20,其他,-0.19870916860851487,-0.23382792781461528,-0.12773145669411642,-0.8084385882864329,-0.2684240210280959,-0.15974945007256863,0.12392603232739792,0.04239167433571855,-0.05020252803843666,-0.06735273941187782,-1.5872170773324832,0.8286268046276388,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,1.6084013827224486,-2.881136981470365,-0.6786283212977727,-0.10973859526625468,0.19960581026754154,-1.1181659802489379,-0.39801070777234826,-0.5639987264103206,-0.47052573996648756,-0.024140732367338505,0.46661617907835934,0.6620413266083262,-1.3158958798661011,0.3748538833075006,0.26272102491511684
2227,裕日車,TSE,12,汽車工業,-0.16034513834498768,-0.08950008650203496,-0.09033773874943639,0.7977021521071125,-0.42506932095738653,0.3262328749549327,0.1305734251453177,0.041008970434095876,-0.03327847045031009,-0.0691723960092061,1.4387696022799275,-1.687052919811062,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.9567800369453485,1.7909887050957345,-0.6786283212977727,0.05131609688567993,-1.3617430585557186,0.8943216102652036,4.144554615665351,1.0064637608622449,0.49613775814844124,1.0423508032844444,-0.8362421723199288,0.909587500137454,1.1454474931398297,0.3611268309988301,-0.05134012049151462
2228,劍麟,TSE,12,汽車工業,-0.1250018978659902,-0.21284896267097475,-0.11872953240873647,0.05790581887795928,-0.40777877256174144,-0.29825435703641157,0.5040360398248124,0.04278747986619566,0.007086761930916303,-0.013509499913113463,0.43696959462924695,-1.0162049991975366,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.9674874299510756,-0.34842972113776793,-0.6786283212977727,-0.08123745234155551,-0.32084381267354517,-1.1181659802489379,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,0.5549308436310904,0.5655839299092136,0.0664465821227137,0.46525411700281516,0.7915679712492811,1.2226239205640423
2230,泰茂,OTC,5,電機機械,-0.23979190967811878,-0.21943037216722008,-0.12744799171367496,-0.7505210255567684,-0.3780422303598867,1.06723445730905,1.316226580487014,0.04392956190347542,0.10541242412051427,0.05880518309686363,-0.8176570195781736,0.03798460931341549,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,-0.31790960659358036,-0.6201813808104064,-0.6786283212977727,-0.10352333244096362,1.2405050561497148,-1.1181659802489379,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,-0.5292661179055369,-0.670210748228693,0.5426525726174392,-1.0151190711094475,-1.0615840904212261,0.8692877741437739
2231,為升,TSE,12,汽車工業,-0.15490771673283424,-0.1813972400135972,-0.11042545417171756,0.37943154536774115,-0.023421057332125544,-0.46895746095190105,0.16260177235893136,0.04213187246769613,-0.06047161735888703,-0.08286596236827475,0.43696959462924695,0.21368286632958328,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.9006936926296356,-1.4918805906480996,-0.6786283212977727,-0.09351308047624253,-0.32084381267354517,-1.1181659802489379,-0.39801070777234826,-0.5639987264103206,-0.47052573996648756,0.10604622266827961,-0.17406978682664598,-0.087342321323175,1.2946198187765532,-0.8537172983185022,1.20882154653369
2233,宇隆,TSE,12,汽車工業,-0.14252247861626247,-0.22376651767131167,-0.12017093379443303,-0.020673317534909114,-0.2378618472535852,-0.3270292297079676,0.6261063442993396,0.04424516014583822,0.0195376161309481,0.021080205442612642,0.43696959462924695,-1.0162049991975366,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,-0.3831737163427734,1.8173900388662756,-0.6786283212977727,-0.08865317091503362,-0.8412934356146319,0.8943216102652036,-0.39801070777234826,0.22123251722596213,0.9794695072059056,0.5413914003073865,-0.8896326694786788,0.4306834587050814,0.5447045947875919,0.25425192373846717,-0.6887025669645858
2235,謚源,OTC,5,電機機械,-0.20988609081127477,-0.23743899444095545,-0.1279743833083225,-0.8629136087550365,-0.4619310169776497,-0.6894434391770232,0.029049607562542507,0.04282583987355468,-0.04330211014233056,-0.045685986571462604,0.43696959462924695,0.21368286632958328,2.2822070579538996,-0.08906352197498763,0.5492190700142385,1.3417363092941048,-1.380357715238055,-0.6786283212977727,-0.10704725092757725,0.19960581026754154,-1.1181659802489379,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,-1.9904845012253147,0.5655839299092136,-1.4930268598373504,-2.2749766474109023,-1.02726645964955,-0.47418572841404105
2236,百達-KY,TSE,12,汽車工業,0.34926209830517263,-0.22314277270542174,-0.1165937761815476,0.15826839200688514,0.672210888417365,-0.3396911342113969,0.5995167730276604,0.03798550439952625,-0.08001967996161617,-0.11233327702986634,-0.8176570195781736,1.6192689999418621,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.4152918763700114,-1.2756627709755648,-0.6786283212977727,-0.09850852536385964,0.7200554332086282,-1.1181659802489379,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,-0.8010964800199075,-1.3584272786774632,-0.6134622541643727,-0.6624562360443683,-0.655655543579115,-0.5770656331022378
2239,英利-KY,TSE,12,汽車工業,0.7939223545879445,-0.19012680006276225,-0.06704414297105958,1.0738099722473653,-0.02401240240971531,-0.5110413468326197,-0.41088693529615,0.04103861225796421,-0.12623003846408173,-0.11167666256209809,-0.8176570195781736,0.03798460931341549,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,1.9087182627402202,-1.9584558857309378,-0.6786283212977727,0.004265976432542016,-0.32084381267354517,-1.1181659802489379,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,-0.6719510206245741,0.5655839299092136,0.1865098488480128,-1.8290811088228711,-0.249726996737004,0.5134868147547652
2241,艾姆勒,TSE,12,汽車工業,-0.20233411634995052,-0.19894542412685742,-0.12665190146934927,-0.6124622666398367,-0.26326751459142894,-1.1804651118508662,-1.2919686378895205,0.03556708029921017,-0.24972535745011015,-0.23045775822716408,-0.8176570195781736,0.03798460931341549,-0.4381723369555017,-0.08906352197498763,-1.8207670756481107,-0.9889062349524724,0.6284196283722526,-0.6786283212977727,-0.10973859526625468,1.2405050561497148,-1.1181659802489379,1.1161777333735516,0.22123251722596213,0.012806009090976846,0.06438639705688122,0.5655839299092136,0.09140355329594985,-0.38032596799230534,0.34053625253582437,0.11136357220205906
2243,宏旭-KY,TSE,12,汽車工業,-0.11110626485715358,-0.21867758155977451,-0.1250252642868196,-0.40170697412660955,1.1296472750849647,-0.651200976905216,-0.2731046114338122,0.0412687723021183,-0.11667330279744796,-0.12504184494966325,-0.1510337746525358,0.8286268046276388,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,-0.7293794235279464,0.7226450782084941,-0.6786283212977727,-0.10909964301318738,1.7609546790908017,-1.1181659802489379,-0.39801070777234826,-0.17138310459217923,-0.47052573996648756,-1.2645620399467081,-0.4442777907398345,-0.07317755390052731,-1.7423341585884724,-1.4469220588003315,0.7979181310230886
2247,汎德永業,TSE,12,汽車工業,0.2260138750963609,-0.2123285909986101,-0.09416323076088931,0.7372992245810162,-0.17556648440082137,-1.0017304434194938,0.4792593938671112,0.04167155237938795,0.0007084654674088903,0.00011923895654136147,-0.8176570195781736,0.03798460931341549,-0.4381723369555017,-0.08906352197498763,-1.8207670756481107,2.0570921372481514,-2.0171760935999,-0.6786283212977727,0.02213727732893966,-0.8412934356146319,0.8943216102652036,1.1161777333735516,0.6138481390441035,0.25447188361970907,0.21644476053848324,0.5655839299092136,0.2532866095547799,-0.31871131175105033,0.7386207694872661,0.07505965442656333
2248,華勝-KY,TSE,12,汽車工業,-0.14161624168090356,-0.23087331691746243,-0.1257352436551821,-0.4848299845169579,-0.18230363658664495,0.01237133333589622,1.0660428871580323,0.04364011821158467,0.01657314283865817,-0.017069843326511163,-0.1510337746525358,0.8286268046276388,2.2822070579538996,-0.08906352197498763,0.5492190700142385,0.09712934134269503,-1.138648952614653,-0.6786283212977727,-0.11107458634084996,0.19960581026754154,-1.1181659802489379,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,-0.7490216980056602,0.43666541237954765,-1.0289620985620371,-0.8805396903719693,0.16208457252310887,-2.33466821602998
2250,IKKA-KY,TSE,12,汽車工業,0.26649245820905887,-0.23715320879174015,-0.12408830309472309,-0.30703964195686206,-0.2068482100192125,0.5588657159752592,0.20732059677039189,0.042124897920903584,-0.04476735150267742,-0.04273107927621082,0.43696959462924695,-1.0162049991975366,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.6019064401841108,1.2429334316520886,-0.6786283212977727,-0.09300966354958343,-0.32084381267354517,0.8943216102652036,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,-1.0833417985371276,0.22115011287288416,-0.6350466616655501,-1.0613300632903888,-0.9517676719518623,-1.9677553474708636
2301,光寶科,TSE,25,電腦及週邊設備業,1.1536984179254317,1.0401279033507722,0.21689044065708213,2.1006606223487942,0.06748508523278772,1.3462238886706461,0.40613807286999326,0.04260788528628755,-0.036945967014121985,-0.06505789639178104,0.43696959462924695,0.21368286632958328,-0.4381723369555017,-0.08906352197498763,-1.8207670756481107,-1.0888419030059246,1.299377662471866,1.4735606643820187,1.6936944579214699,-1.3617430585557186,0.8943216102652036,-0.39801070777234826,-0.5639987264103206,0.25447188361970907,1.3808368863770515,0.34095317966812927,1.866721070267787,1.131665267401654,0.30523811802781475,1.5022268649487651
2302,麗正,TSE,24,半導體業,-0.25459377962231433,-0.16438595659025138,-0.12613971656791764,-0.5378571604773841,-0.29584986033129207,-0.09178561912825159,0.005481578480826853,0.04273168349185527,-0.0657707267447819,-0.09112550091863016,0.43696959462924695,0.21368286632958328,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.9792145746716335,-0.5505364831053583,1.4735606643820187,-0.10205180603996014,0.19960581026754154,0.8943216102652036,-0.39801070777234826,-0.5639987264103206,-0.7121916144952198,-1.4603632203202774,0.5655839299092136,-1.0390797895782138,-1.6393728251326911,-0.7164467752317981,-1.6253951404912066
2303,聯電,TSE,24,半導體業,4.105312116389402,6.793315008548899,0.8251745725796014,2.712055178083196,-0.3238052112735718,-0.37504427493885595,0.35658478095459106,0.044837996623204826,-0.013697662067170132,0.029154722821792534,0.43696959462924695,2.6734586084528145,-0.4381723369555017,-0.08906352197498763,-1.8207670756481107,-1.302479887263049,0.6265988467329048,1.4735606643820187,2.6916410662651655,-1.3617430585557186,0.8943216102652036,-0.39801070777234826,-0.5639987264103206,1.221135381734638,2.1223817822599327,0.38848374421189513,1.3628600576621783,2.470973321487885,0.9847272073070005,0.8505818109326531
2305,全友,TSE,25,電腦及週邊設備業,-0.24311477844110146,-0.14234094879098058,-0.12555147906927025,-0.4621943471143112,-0.418736084286758,0.8895979227449086,-0.2610184426739581,0.039647190172850844,-0.11173596007875986,-0.13789059782955226,-0.8176570195781736,0.03798460931341549,-0.4381723369555017,-0.08906352197498763,0.5492190700142385,0.9221084786410897,-0.423536963760859,1.4735606643820187,-0.09151877495909305,1.2405050561497148,0.8943216102652036,-0.39801070777234826,-0.5639987264103206,-0.47052573996648756,-0.4459464666827416,0.5655839299092136,-0.9534166723079165,-0.5505769918168264,0.4032884916611749,0.7150662781923911
